Employee ID,Name,Age,Department,Salary ($),Years at Company,Performance Score,Attrition
E2839,Charlie Kim,31,Marketing,62509,19,4.1,No
E2840,Michael Walker,44,Finance,115556,18,3.7,No
E2841,Oscar White,38,Engineering,52039,10,4.6,No
E2842,Alice Lopez,42,Engineering,108884,12,4.8,No
E2843,Kevin Clark,24,IT,65437,11,3.9,Yes
E2844,Alice Hall,54,Engineering,63699,18,3.5,No
E2845,Kevin Hall,59,Customer Support,52529,9,4.5,No
E2846,Rachel White,37,Finance,89681,3,4.5,No
E2847,Fiona Smith,25,Engineering,68694,7,3.6,No
E2848,George White,44,Marketing,56265,7,3.4,No
E2849,Kevin Scott,23,Finance,78867,5,4.3,Yes
E2850,Dana Young,37,Sales,100643,12,4.1,Yes
E2851,Nina Scott,43,Marketing,62669,8,3.9,Yes
E2852,George Walker,22,Engineering,72262,9,3.7,No
E2853,Oscar Kim,40,Finance,108490,18,4.6,No
E2854,George Baker,52,Finance,63503,16,4.0,No
E2855,Kevin Brown,43,Human Resources,61762,13,3.6,No
E2856,Fiona Adams,37,Sales,67847,13,3.7,Yes
E2857,Alice White,49,Customer Support,82061,14,3.3,Yes
E2858,Michael Carter,44,Finance,81867,14,3.5,Yes
E2859,Charlie Brown,53,Finance,104449,1,3.3,No
E2860,Jenna Kim,55,Customer Support,63684,1,4.1,No
E2861,Rachel Scott,52,Sales,111515,6,3.3,No
E2862,Jenna Evans,46,Marketing,88769,19,3.9,No
E2863,Hannah Young,51,Customer Support,58436,1,3.7,No
E2864,Dana Baker,30,Marketing,51676,14,3.9,No
E2865,Steve Brown,46,Engineering,46941,3,4.0,No
E2866,Rachel Hall,43,Customer Support,56713,16,4.5,No
E2867,George Clark,55,Marketing,88780,1,4.0,Yes
E2868,Ian Adams,27,Marketing,81027,5,4.2,Yes
E2869,Jenna Kim,50,Sales,61102,12,3.3,No
E2870,Laura Brown,59,IT,94401,8,4.0,No
E2871,George Patel,42,Customer Support,111707,6,3.2,No
E2872,Tina Young,36,IT,62656,4,3.6,No
E2873,Quentin Allen,53,IT,92856,8,4.2,Yes
E2874,Ian Brown,52,Customer Support,81557,12,4.3,No
E2875,Rachel Patel,23,Marketing,110964,1,3.9,No
E2876,Tina Hall,43,Human Resources,54850,3,3.1,No
E2877,Michael Adams,26,Engineering,110720,17,2.8,No
E2878,George Clark,35,Engineering,90031,5,4.0,Yes
E2879,Tina Clark,24,Sales,85098,1,3.7,No
E2880,Michael Patel,49,Finance,109082,18,3.0,No
E2881,Charlie Lee,26,Human Resources,94486,16,4.1,No
E2882,Bob Garcia,52,Sales,97235,16,4.9,No
E2883,Dana Scott,39,IT,107148,5,4.7,No
E2884,Michael Evans,29,Marketing,85252,15,3.9,No
E2885,Kevin Scott,55,Engineering,57937,18,4.7,No
E2886,Nina Lopez,38,Finance,74651,1,3.4,No
E2887,Paula Walker,38,Marketing,69942,3,3.9,Yes
E2888,Edward Carter,38,Sales,118158,11,4.4,No
E2889,Alice Garcia,27,Sales,100962,4,3.0,No
E2890,Jenna Brown,30,Sales,68623,5,4.3,No
E2891,Kevin Patel,38,IT,49444,18,4.2,No
E2892,Quentin White,28,Engineering,77499,6,3.7,No
E2893,Michael Smith,29,Engineering,84703,10,4.3,Yes
E2894,Oscar Young,59,Human Resources,45428,17,4.1,No
E2895,Nina Patel,26,Finance,59561,19,3.7,No
E2896,Hannah Hall,49,Engineering,60909,19,4.6,No
E2897,Fiona Brown,37,IT,54043,10,4.0,No
E2898,Dana Young,26,Marketing,118315,16,3.7,No
E2899,Steve Hall,51,Sales,47065,14,4.1,No
E2900,Ian Brown,25,Customer Support,118753,5,3.7,No
E2901,Nina Clark,30,Sales,114852,3,3.6,No
E2902,Tina Lee,42,Human Resources,87946,14,4.1,No
E2903,Bob Nguyen,49,Engineering,70894,0,3.5,No
E2904,Rachel Scott,53,IT,99072,9,4.2,No
E2905,Hannah Baker,34,Finance,81530,18,4.5,Yes
E2906,Tina Johnson,51,Sales,45669,11,4.6,No
E2907,Oscar Clark,31,Human Resources,106623,14,2.7,No
E2908,Kevin Brown,59,Sales,90399,11,4.0,No
E2909,Bob Clark,44,Marketing,115214,15,3.9,No
E2910,Dana Adams,22,Human Resources,117566,11,3.9,Yes
E2911,Tina Carter,57,Human Resources,51758,3,3.4,No
E2912,Steve Nguyen,25,Finance,116950,20,4.0,No
E2913,George Garcia,24,Customer Support,80602,2,4.6,Yes
E2914,Nina Scott,34,Customer Support,101814,14,4.9,No
E2915,Laura Lopez,50,Marketing,96679,11,4.1,Yes
E2916,Rachel Clark,53,Engineering,111639,5,3.2,Yes
E2917,Kevin Allen,55,Finance,77148,20,3.9,No
E2918,Rachel Lee,29,Sales,53254,6,4.5,No
E2919,Alice Johnson,56,Finance,103701,0,4.2,No
E2920,Fiona Clark,52,Sales,54552,15,4.9,No
E2921,Edward Smith,24,IT,69744,14,3.7,No
E2922,Rachel Smith,28,Engineering,64802,4,3.6,No
E2923,Michael Adams,35,Engineering,63376,11,4.2,No
E2924,Fiona Johnson,54,IT,98975,12,3.7,No
E2925,Rachel Nguyen,40,Sales,94327,16,3.9,No
E2926,Tina Patel,53,Customer Support,118046,14,4.4,Yes
E2927,Jenna Patel,50,Customer Support,65188,11,3.9,No
E2928,Kevin Hall,38,Sales,77647,13,4.7,No
E2929,Edward White,47,Engineering,114886,7,4.0,No
E2930,Rachel Clark,40,IT,81012,16,4.3,Yes
E2931,Fiona Nguyen,31,Engineering,51723,0,3.7,No
E2932,Fiona Nguyen,53,Finance,81230,10,4.0,No
E2933,Rachel White,52,Marketing,96292,20,4.0,No
E2934,Laura Lee,48,Sales,71813,12,4.6,No
E2935,Edward Walker,33,Engineering,46231,14,3.7,No
E2936,Alice White,31,Engineering,50933,2,4.0,Yes
E2937,Tina Brown,30,Engineering,52633,18,4.1,Yes
E2938,Kevin Baker,59,Human Resources,96087,17,4.3,No
E2939,Quentin Scott,43,Customer Support,118195,7,4.0,No
E2940,Jenna Garcia,30,Sales,48006,20,4.3,No
E2941,Steve Patel,57,Customer Support,74848,19,4.2,No
E2942,Ian Baker,28,Engineering,118218,4,3.9,No
E2943,Laura Lee,56,Marketing,68817,7,4.4,No
E2944,Paula Lee,33,IT,91063,20,4.0,No
E2945,Bob Garcia,57,Sales,84984,17,4.7,Yes
E2946,Quentin Scott,52,Customer Support,105898,5,4.4,No
E2947,Alice Evans,57,Customer Support,100023,17,3.6,No
E2948,Kevin Kim,60,Engineering,100124,4,5.0,No
E2949,Kevin Adams,27,Marketing,117832,8,4.6,No
E2950,Nina Smith,60,Human Resources,73297,12,4.2,No
E2951,Paula Evans,45,Sales,101783,14,3.7,No
E2952,Nina Patel,28,Marketing,62007,16,3.5,No
E2953,Kevin Scott,53,Marketing,58663,17,3.7,No
E2954,Hannah Brown,48,Engineering,111877,0,4.5,Yes
E2955,Ian Nguyen,35,Finance,92673,17,3.1,No
E2956,Hannah Brown,34,Sales,49360,15,3.7,No
E2957,Nina Allen,27,Engineering,93080,20,3.9,No
E2958,Alice Patel,42,Sales,49477,1,2.6,No
E2959,Michael Smith,48,Customer Support,84327,10,3.3,No
E2960,Kevin Brown,55,Human Resources,82086,8,4.8,No
E2961,Hannah Kim,49,Finance,53360,15,4.4,No
E2962,Rachel Johnson,28,Customer Support,119916,1,4.4,No
E2963,Oscar Carter,39,Human Resources,106299,18,5.0,No
E2964,Jenna Kim,33,IT,65012,10,3.2,No
E2965,Bob Clark,25,Human Resources,88371,6,3.9,Yes
E2966,Nina Kim,33,Customer Support,109771,20,3.9,No
E2967,Paula Patel,40,Sales,82524,3,3.2,No
E2968,Quentin Adams,54,Marketing,84519,0,4.3,No
E2969,George Adams,27,Human Resources,105300,16,3.4,Yes
E2970,Laura Nguyen,55,Customer Support,81649,12,3.6,No
E2971,Alice Lopez,30,Human Resources,59904,1,3.6,No
E2972,Tina Lee,52,Human Resources,100910,12,4.2,No
E2973,Ian Johnson,44,Engineering,76751,12,4.1,No
E2974,Bob Hall,46,Finance,80898,4,3.2,Yes
E2975,Paula Smith,44,Sales,93457,9,3.8,No
E2976,Paula Lopez,50,Sales,102493,10,3.4,No
E2977,Dana Scott,41,Finance,91070,8,4.3,Yes
E2978,Dana Brown,60,Marketing,98737,14,4.9,No
E2979,Laura Lopez,38,Customer Support,51214,2,4.7,Yes
E2980,Fiona Scott,59,Sales,101860,16,4.7,No
E2981,Michael Patel,43,Finance,94305,11,5.0,Yes
E2982,Steve White,30,Human Resources,94044,20,4.3,Yes
E2983,Charlie Baker,59,Engineering,113588,9,4.1,Yes
E2984,Quentin Brown,53,Human Resources,50103,13,4.6,No
E2985,Fiona Patel,27,Engineering,48342,14,4.0,No
E2986,Fiona Adams,36,Engineering,111145,15,4.6,No
E2987,Oscar Hall,42,Finance,89509,12,4.0,No
E2988,Quentin Walker,26,Marketing,66182,13,4.2,No
E2989,Nina Lee,39,IT,46971,11,4.0,No
E2990,Charlie Lee,26,IT,54092,17,4.0,No
E2991,Alice Baker,47,Marketing,92293,12,4.1,No
E2992,George Walker,47,IT,69504,17,4.3,No
E2993,Jenna Walker,39,Marketing,48498,4,4.2,No
E2994,George Baker,47,Sales,84711,16,3.0,No
E2995,Tina Smith,33,Marketing,95145,4,3.8,No
E2996,Jenna Brown,43,Finance,106040,7,4.8,No
E2997,Oscar Clark,59,Sales,78968,11,4.3,No
E2998,Ian Lopez,30,Engineering,97984,14,4.0,No
E2999,Nina Evans,50,Human Resources,114224,8,4.7,Yes
E3000,Tina Kim,46,Human Resources,90588,6,4.1,No
E3001,Kevin Lee,34,Engineering,77163,18,3.4,No
E3002,Nina Johnson,28,Human Resources,83442,19,4.2,No
E3003,George Smith,53,Marketing,62787,17,4.6,No
E3004,Nina Adams,52,IT,118172,9,4.7,No
E3005,Quentin Adams,23,Marketing,86371,16,3.6,Yes
E3006,Charlie Scott,33,Engineering,55221,19,4.6,No
E3007,Kevin Clark,42,Sales,79048,1,3.0,Yes
E3008,Tina Baker,48,Human Resources,101261,9,3.4,No
E3009,Edward Brown,51,Sales,114347,6,3.5,Yes
E3010,Michael Johnson,35,IT,106837,2,4.5,Yes
E3011,Quentin Carter,48,Human Resources,72740,8,5.0,No
E3012,George Kim,33,IT,98041,9,3.9,No
E3013,Charlie Walker,46,Engineering,100011,6,4.9,No
E3014,Edward Clark,35,Sales,46781,17,4.1,No
E3015,Tina Evans,37,Engineering,68447,6,4.8,Yes
E3016,Quentin Johnson,29,Finance,85829,8,4.6,No
E3017,Bob Patel,34,Sales,81463,8,3.9,No
E3018,Jenna Nguyen,40,Sales,85087,3,3.3,No
E3019,Dana Lee,31,Engineering,90223,20,3.9,No
E3020,Edward Lopez,56,IT,50435,9,4.2,No
E3021,Tina Clark,56,Finance,114767,17,2.1,No
E3022,Steve Johnson,23,Sales,49905,10,2.2,No
E3023,Edward Hall,54,Engineering,80284,3,3.7,Yes
E3024,Hannah Allen,22,Customer Support,48885,17,4.2,No
E3025,George Clark,54,IT,64640,17,4.0,Yes
E3026,Charlie Nguyen,29,Customer Support,54441,0,3.3,No
E3027,Hannah Lopez,30,Customer Support,87247,10,4.5,No
E3028,Edward Lopez,40,Customer Support,79686,4,5.0,Yes
E3029,Nina Lee,56,Marketing,63668,0,4.8,No
E3030,Alice Allen,59,Finance,53110,10,3.3,No
E3031,Michael Patel,31,IT,102752,6,3.9,No
E3032,Kevin Brown,31,Human Resources,86134,1,4.3,Yes
E3033,Steve Kim,32,Engineering,52653,20,4.4,No
E3034,Quentin Carter,23,Customer Support,56954,4,3.7,No
E3035,Nina Allen,49,Customer Support,53184,4,4.1,No
E3036,Steve Lee,30,Finance,117897,14,4.7,No
E3037,Edward Baker,44,IT,108806,19,3.8,Yes
E3038,Paula Nguyen,44,Engineering,99610,18,4.3,No
E3039,Rachel Clark,58,Marketing,66653,6,3.3,Yes
E3040,Rachel Lopez,60,Sales,77899,6,4.3,No
E3041,Fiona Scott,57,Human Resources,97464,16,3.7,No
E3042,Steve Patel,29,Marketing,106531,16,4.3,Yes
E3043,Quentin Baker,25,Human Resources,55031,4,4.2,No
E3044,Fiona Brown,28,Engineering,66646,2,3.9,Yes
E3045,Ian Evans,43,Human Resources,102523,11,3.6,Yes
E3046,Kevin Adams,47,Sales,106600,12,3.7,Yes
E3047,Rachel Garcia,60,Human Resources,103219,14,3.0,No
E3048,Ian Walker,52,Sales,48028,12,4.7,No
E3049,Edward Lee,55,Customer Support,47463,14,3.3,No
E3050,Ian Lopez,27,Sales,90777,1,2.7,No
E3051,Oscar Garcia,39,Engineering,47104,12,3.1,No
E3052,Tina Nguyen,32,IT,84376,7,4.2,No
E3053,Oscar Lee,60,Marketing,56550,20,4.1,No
E3054,Bob Kim,38,Customer Support,45239,15,3.1,Yes
E3055,Bob Garcia,35,Sales,73059,5,4.5,No
E3056,Fiona Garcia,54,Engineering,118944,18,5.0,Yes
E3057,Bob Allen,24,Engineering,98659,16,4.8,No
E3058,Dana Lee,41,Customer Support,67352,9,3.4,No
E3059,Dana Lopez,37,Finance,78357,16,3.6,No
E3060,Quentin Kim,50,IT,88791,16,4.3,No
E3061,Quentin Carter,49,IT,88349,2,3.7,Yes
E3062,Michael Young,53,Finance,76260,13,4.6,No
E3063,Hannah Garcia,47,Sales,47529,13,4.4,Yes
E3064,Fiona Smith,46,Human Resources,119991,19,2.7,No
E3065,Ian Baker,30,Customer Support,106156,11,4.2,No
E3066,Bob Evans,30,Sales,97762,11,4.0,No
E3067,Rachel Brown,29,IT,59105,15,4.6,No
E3068,Bob Lopez,23,IT,70025,13,4.6,No
E3069,Laura Johnson,42,Marketing,85611,7,4.3,No
E3070,Charlie Evans,59,Human Resources,62859,18,5.0,No
E3071,Alice Scott,60,Engineering,103928,7,2.7,No
E3072,Laura Nguyen,60,Engineering,85743,0,2.8,No
E3073,Alice Carter,31,Sales,69510,12,4.1,No
E3074,Fiona Nguyen,34,Customer Support,61839,5,4.4,No
E3075,Michael Young,52,IT,51226,12,3.4,No
E3076,Nina Hall,56,Human Resources,74220,12,3.6,No
E3077,Michael Nguyen,38,Engineering,77403,4,3.9,No
E3078,Bob Carter,27,Sales,107218,4,4.1,No
E3079,Tina Adams,29,Engineering,70389,9,3.6,No
E3080,Rachel Garcia,24,Engineering,113003,15,4.1,Yes
E3081,Kevin Lopez,27,Engineering,89138,17,4.1,No
E3082,Nina Kim,29,Sales,67811,18,3.9,No
E3083,Rachel Adams,37,Engineering,103575,16,3.9,Yes
E3084,Paula Brown,45,IT,105044,3,3.3,No
E3085,George Garcia,55,Sales,80975,11,4.1,No
E3086,Bob Nguyen,50,IT,106237,1,3.9,Yes
E3087,Edward Walker,53,Sales,52207,12,3.9,No
E3088,Bob Clark,22,IT,62327,8,3.9,No
E3089,Nina White,22,Marketing,92503,0,3.3,No
E3090,Fiona Scott,58,Human Resources,92497,10,3.9,No
E3091,Charlie Johnson,31,Engineering,69152,3,4.1,No
E3092,Fiona Kim,49,Human Resources,50624,18,4.4,No
E3093,Tina Scott,58,IT,87683,13,4.0,No
E3094,Oscar Scott,37,Engineering,49590,17,3.6,No
E3095,Dana Lopez,32,Engineering,87128,12,3.8,No
E3096,Edward Evans,57,Customer Support,60107,5,3.8,Yes
E3097,Nina Clark,33,Sales,116401,0,4.3,No
E3098,Paula Adams,37,Sales,68501,9,4.4,No
E3099,Charlie Allen,56,Customer Support,84852,14,3.3,Yes
E3100,Tina Carter,52,Sales,67013,9,4.6,No
E3101,Alice Lee,56,IT,51877,2,4.1,No
E3102,George Young,51,Customer Support,67769,0,3.8,No
E3103,George Clark,24,Sales,59431,18,3.8,No
E3104,Ian Carter,28,Marketing,76562,1,3.5,No
E3105,Jenna Johnson,23,Finance,73324,15,3.3,No
E3106,Tina Young,42,Customer Support,100031,7,4.5,No
E3107,Dana Scott,59,Sales,84364,11,4.1,No
E3108,Quentin Lopez,45,Human Resources,65859,19,4.0,No
E3109,Tina Baker,50,Customer Support,85249,14,4.1,Yes
E3110,Hannah Lee,56,Sales,60708,11,3.8,No
E3111,Laura Nguyen,56,Sales,74627,17,4.0,No
E3112,Michael Allen,45,Customer Support,77717,8,4.7,Yes
E3113,Fiona Walker,43,Finance,79148,5,4.7,No
E3114,George Clark,28,Marketing,73212,13,3.7,Yes
E3115,Laura Scott,28,IT,63686,19,3.3,No
E3116,Alice Lopez,49,Finance,64681,15,3.4,No
E3117,Nina Scott,41,Marketing,91538,2,5.0,Yes
E3118,Dana Walker,42,Customer Support,58313,13,4.3,No
E3119,Nina Garcia,44,Finance,113056,20,4.2,No
E3120,Dana Allen,57,Sales,119759,20,4.2,No
E3121,Rachel Adams,40,Engineering,57966,13,3.5,No
E3122,Ian Walker,46,Customer Support,118459,13,4.3,Yes
E3123,George Young,28,Human Resources,117486,10,3.2,No
E3124,Fiona Lopez,36,Human Resources,81300,8,4.0,No
E3125,Quentin White,23,Marketing,54554,7,3.9,No
E3126,Charlie Clark,32,IT,79527,16,3.7,No
E3127,Bob Patel,49,Human Resources,76741,1,4.3,No
E3128,Rachel Walker,47,Finance,67204,8,4.5,No
E3129,Fiona Adams,55,Engineering,112047,12,3.3,Yes
E3130,Quentin Scott,57,Marketing,52705,14,4.6,No
E3131,Bob Smith,39,Finance,118089,20,4.2,Yes
E3132,Steve Kim,55,Marketing,116337,3,3.7,No
E3133,Fiona Patel,22,Sales,109456,17,3.3,No
E3134,Kevin Kim,42,Finance,111698,9,5.0,No
E3135,Paula Carter,56,IT,94787,7,4.5,Yes
E3136,George Patel,27,Sales,50450,7,3.2,Yes
E3137,Michael Evans,32,Sales,51131,17,4.4,No
E3138,Steve Brown,25,Sales,119728,2,4.1,No
E3139,Hannah Nguyen,51,Sales,57940,16,2.9,Yes
E3140,Paula Patel,31,Sales,85425,7,4.3,No
E3141,Laura Adams,38,Human Resources,108803,12,4.3,No
E3142,Paula Garcia,54,Engineering,95587,14,3.3,Yes
E3143,Tina Lopez,53,Finance,45108,12,3.9,No
E3144,Alice Johnson,55,IT,114786,8,3.9,No
E3145,Nina Patel,29,Finance,105358,9,3.9,No
E3146,Laura Carter,32,Engineering,55759,5,4.1,No
E3147,Charlie Lee,32,Sales,61646,14,4.0,No
E3148,Oscar Carter,56,Human Resources,56189,16,3.2,No
E3149,Edward Evans,36,Marketing,92610,9,4.3,No
E3150,Nina White,47,Marketing,83488,0,3.6,No
E3151,Alice Patel,59,Finance,45677,11,4.6,No
E3152,Nina Scott,42,IT,81287,8,3.2,No
E3153,Edward Hall,43,Engineering,81224,15,3.7,No
E3154,Nina Baker,35,Marketing,91490,7,3.7,No
E3155,Charlie Walker,56,Engineering,116192,4,4.1,No
E3156,Ian Clark,45,Sales,46524,8,3.0,No
E3157,Charlie Young,31,Marketing,115899,1,4.5,Yes
E3158,George White,22,Sales,45208,0,3.7,No
E3159,Fiona Clark,58,Engineering,52898,2,4.4,No
E3160,Nina Young,28,Finance,104586,7,4.1,Yes
E3161,Quentin Nguyen,52,Customer Support,97711,14,3.8,No
E3162,Paula Smith,39,Finance,55940,15,3.9,No
E3163,Fiona Clark,40,Marketing,45144,18,3.3,No
E3164,Edward Brown,43,Sales,117658,1,2.9,No
E3165,Oscar Young,42,Customer Support,46828,8,3.6,No
E3166,Hannah Lee,27,Customer Support,81953,7,4.2,No
E3167,Ian Allen,59,Human Resources,94114,17,4.6,Yes
E3168,Kevin Kim,51,Marketing,110021,15,4.6,No
E3169,Alice Smith,41,Finance,105356,8,5.0,No
E3170,George Johnson,44,Human Resources,48798,14,4.2,No
E3171,Laura Smith,37,Sales,47294,4,5.0,No
E3172,Ian Johnson,38,Customer Support,99519,15,3.9,Yes
E3173,Quentin Adams,37,Customer Support,64069,16,3.6,No
E3174,Quentin Lee,32,Finance,65356,17,3.3,No
E3175,Nina White,35,Customer Support,72715,12,4.2,No
E3176,Steve Patel,53,Human Resources,89801,4,4.2,No
E3177,Tina Evans,54,Sales,54102,20,4.7,Yes
E3178,Alice Hall,51,Engineering,103386,0,4.7,No
E3179,Paula Brown,25,Customer Support,116803,10,4.0,No
E3180,Hannah Allen,46,Customer Support,74259,16,3.8,Yes
E3181,Jenna Kim,40,Human Resources,46841,8,3.9,No
E3182,Edward Scott,41,Human Resources,99993,2,4.1,No
E3183,Oscar Smith,57,Engineering,71653,18,3.6,No
E3184,Paula White,33,Customer Support,73854,7,4.0,No
E3185,Ian Lopez,57,IT,65130,7,3.7,No
E3186,Ian Young,31,Human Resources,69900,13,5.0,Yes
E3187,Laura Baker,37,Finance,56765,18,5.0,No
E3188,George Brown,60,Finance,116263,14,5.0,No
E3189,Jenna Scott,39,Sales,96509,1,4.6,No
E3190,Oscar Clark,47,Engineering,86892,20,4.7,No
E3191,Ian Carter,59,Marketing,119591,9,4.4,No
E3192,Ian White,25,Finance,107623,13,4.3,No
E3193,Quentin Johnson,48,Customer Support,72932,4,4.0,No
E3194,Rachel Smith,58,Marketing,64766,0,4.4,No
E3195,Jenna Walker,55,IT,98384,3,4.2,No
E3196,Rachel Walker,24,Customer Support,84666,6,3.4,No
E3197,Bob Nguyen,27,Marketing,97803,2,3.6,No
E3198,Tina Garcia,30,Customer Support,57792,11,2.9,Yes
E3199,Fiona Patel,55,Finance,81956,12,4.0,No
E3200,Michael Allen,39,Sales,111084,13,4.0,No
E3201,Alice Allen,41,IT,74579,15,3.5,No
E3202,Quentin Lopez,43,Engineering,104261,16,4.4,No
E3203,Steve Kim,55,IT,110367,9,4.0,No
E3204,Paula Patel,54,Sales,60571,11,3.8,No
E3205,Oscar Lopez,39,Customer Support,78436,7,5.0,No
E3206,Oscar Brown,27,Finance,51310,5,4.1,No
E3207,Rachel Baker,54,IT,62856,9,3.1,No
E3208,Tina Carter,31,Finance,114514,1,4.5,No
E3209,Edward White,35,Marketing,81863,5,3.2,No
E3210,Alice Patel,26,Finance,70515,0,3.5,No
E3211,Michael Hall,37,Finance,111751,10,4.0,No
E3212,Ian Smith,56,Finance,95478,12,3.2,No
E3213,Ian Johnson,51,Sales,109505,19,4.2,No
E3214,Dana Lopez,33,Customer Support,101150,5,4.0,Yes
E3215,Quentin Garcia,55,Marketing,89144,14,3.5,Yes
E3216,Alice Allen,37,Engineering,94043,14,4.0,No
E3217,Jenna Brown,50,Marketing,73601,11,4.0,No
E3218,Steve Walker,31,Human Resources,58165,17,3.4,No
E3219,Fiona Nguyen,44,IT,116926,1,3.7,No
E3220,Alice Kim,31,Engineering,116720,14,4.0,No
E3221,Tina Carter,56,Sales,114029,1,4.7,Yes
E3222,Hannah Adams,25,Finance,57912,9,4.4,Yes
E3223,Kevin Garcia,25,IT,111146,7,3.9,No
E3224,Paula Nguyen,27,Marketing,100465,18,4.4,No
E3225,Bob Brown,51,Finance,104481,3,4.3,Yes
E3226,Quentin Nguyen,34,Human Resources,74269,8,4.0,No
E3227,Fiona Brown,59,Engineering,57787,9,4.4,No
E3228,Jenna Smith,60,IT,78110,0,3.3,Yes
E3229,Edward Brown,38,Customer Support,76567,16,3.8,No
E3230,Tina Young,54,Marketing,111185,5,3.9,No
E3231,Charlie Allen,30,Finance,75498,14,4.0,No
E3232,Oscar White,45,Sales,82168,5,4.4,No
E3233,Charlie Lee,30,Customer Support,73392,19,4.1,No
E3234,Bob Clark,45,Customer Support,97857,11,4.0,Yes
E3235,Edward Baker,55,Marketing,63157,1,4.6,No
E3236,Hannah Nguyen,53,Marketing,98030,6,3.3,No
E3237,Michael Smith,43,Finance,98399,15,3.2,No
E3238,George Patel,39,Finance,52666,20,4.8,No
E3239,Paula Brown,50,Sales,74956,12,3.4,Yes
E3240,Steve Lee,59,Marketing,112148,5,3.9,Yes
E3241,Nina Hall,27,Customer Support,52335,12,4.1,Yes
E3242,Tina White,26,Sales,80538,3,3.8,Yes
E3243,Tina Allen,35,Marketing,83519,10,3.5,No
E3244,Steve Carter,54,Sales,114534,18,3.7,No
E3245,Steve Scott,41,Human Resources,115988,19,4.2,No
E3246,Quentin Smith,55,IT,92116,11,4.0,No
E3247,Bob Adams,33,Finance,116787,4,3.9,No
E3248,Kevin Carter,53,Customer Support,45317,7,4.1,No
E3249,Oscar Clark,57,Customer Support,57296,8,4.0,No
E3250,Nina Kim,46,Marketing,53870,9,4.1,No
E3251,Dana Kim,40,Finance,79577,3,3.3,No
E3252,Nina Scott,36,Customer Support,84511,7,4.0,No
E3253,Oscar Allen,49,Customer Support,72456,13,2.8,No
E3254,Oscar Lopez,55,Customer Support,81901,18,3.7,No
